video_id,start,duration,text
ru44DngJYoA,5693.44,5.52,"Oh, I hear pain. I hear misery. I hear"
ru44DngJYoA,5696.719,4.321,nostalgia and and and I always wake them
ru44DngJYoA,5698.96,4.96,"up to it and I go, ""Do you know there"
ru44DngJYoA,5701.04,5.04,"were no words in that?"" None. None"
ru44DngJYoA,5703.92,4.319,"whatsoever. Yet, you got a world of"
ru44DngJYoA,5706.08,3.92,meaning from that. People get a world of
ru44DngJYoA,5708.239,4.4,meaning just from the sound of your
ru44DngJYoA,5710.0,5.04,"voice and how you use your voice. So, if"
ru44DngJYoA,5712.639,4.801,"you pay no attention to that, that means"
ru44DngJYoA,5715.04,3.76,you're putting no intention into how
ru44DngJYoA,5717.44,2.719,you're coming across. Yeah. And I love
ru44DngJYoA,5718.8,3.439,"that point, man. I love your heart for"
ru44DngJYoA,5720.159,3.04,"saying that, too. that so much of the"
ru44DngJYoA,5722.239,2.561,time when we think someone's
ru44DngJYoA,5723.199,3.04,"inauthentic, it's really just"
ru44DngJYoA,5724.8,2.879,inexperience. They're trying something
ru44DngJYoA,5726.239,3.041,new. Yeah. They're trying something new.
ru44DngJYoA,5727.679,2.96,They're exploring. And we always look at
ru44DngJYoA,5729.28,2.959,"it and we judge them and we think, ""Oh,"
ru44DngJYoA,5730.639,2.801,"they're fake."" That, you know, and half"
ru44DngJYoA,5732.239,3.041,the time it's just someone trying to
ru44DngJYoA,5733.44,3.68,figure something out. And then what we
ru44DngJYoA,5735.28,3.52,don't realize we're doing is then we
ru44DngJYoA,5737.12,3.28,give them negative feedback that
ru44DngJYoA,5738.8,3.12,immediately puts them into the same
ru44DngJYoA,5740.4,3.52,patterns of behavior that has been
ru44DngJYoA,5741.92,4.799,causing them pain because we're not as
ru44DngJYoA,5743.92,5.6,compassionate. We see what they do. We
ru44DngJYoA,5746.719,3.841,don't see why they do what they do. Mhm.
ru44DngJYoA,5749.52,2.24,Right. Right? Whereas I think if we took
ru44DngJYoA,5750.56,2.599,"a moment to go, why would that person do"
ru44DngJYoA,5751.76,3.2,"that? Oh, maybe they're exploring their"
ru44DngJYoA,5753.159,3.721,instrument. Right. And I think I think
ru44DngJYoA,5754.96,4.12,it was Kyung that said that again. We we
ru44DngJYoA,5756.88,5.92,see what people do. We don't see
ru44DngJYoA,5759.08,5.639,"why they do what they do. Vin, it's been"
ru44DngJYoA,5762.8,3.919,"uh such a joy talking to you, man. You"
ru44DngJYoA,5764.719,3.281,are you're brilliant. You're you're not
ru44DngJYoA,5766.719,3.201,just a brilliant communicator. You've
ru44DngJYoA,5768.0,3.76,"got a great heart, too. And it comes"
ru44DngJYoA,5769.92,4.16,across in the way you want to help
ru44DngJYoA,5771.76,5.12,people and see them grow. and and the
ru44DngJYoA,5774.08,5.52,amount that you've thought through the
ru44DngJYoA,5776.88,4.4,"challenges, the trip ups, the all the"
ru44DngJYoA,5779.6,2.88,"blocks that we run into, man. It's it's"
ru44DngJYoA,5781.28,2.64,really beautiful and I really thank you
ru44DngJYoA,5782.48,3.84,and commend you for your amazing work
ru44DngJYoA,5783.92,5.12,"and it's uh it's very special. So, thank"
ru44DngJYoA,5786.32,4.8,"you, man. Jay, thank you for giving me"
ru44DngJYoA,5789.04,4.0,"the opportunity. I I'm from Adelaide,"
ru44DngJYoA,5791.12,3.68,South Australia. I I never thought that
ru44DngJYoA,5793.04,3.04,I'd ever be able to connect with you in
ru44DngJYoA,5794.8,2.48,"person and hang out with you, Jay. This"
ru44DngJYoA,5796.08,3.04,is this is unreal. Thank you for the
ru44DngJYoA,5797.28,4.32,"opportunity. No, I'm a fan, so it's"
ru44DngJYoA,5799.12,4.48,"easy. Uh, we end every episode of On"
ru44DngJYoA,5801.6,4.4,Purpose with a final five. These have to
ru44DngJYoA,5803.6,4.32,be answered in one word to one sentence
ru44DngJYoA,5806.0,3.679,"maximum. Are you serious? Yeah. So, you"
ru44DngJYoA,5807.92,3.68,"can't This is my kryptonite. So, you"
ru44DngJYoA,5809.679,3.361,can't You can't You can't Yeah. I'll
ru44DngJYoA,5811.6,3.44,probably break it for you because you're
ru44DngJYoA,5813.04,3.36,such a good explainer. Sure. Sure. I'll
ru44DngJYoA,5815.04,2.8,"let you do it. No, no, no, no. I won't."
ru44DngJYoA,5816.4,3.759,"I'm going to try to stick to Hey, rules"
ru44DngJYoA,5817.84,4.48,are rules. Rules are rules. The first
ru44DngJYoA,5820.159,4.161,"question, what's the best piece of"
ru44DngJYoA,5822.32,3.919,communication advice you've ever heard
ru44DngJYoA,5824.32,3.52,or received? Your voice is an
ru44DngJYoA,5826.239,4.0,instrument.
ru44DngJYoA,5827.84,4.48,Play all of the songs that are trapped
ru44DngJYoA,5830.239,3.841,within you. Don't die with all your
ru44DngJYoA,5832.32,3.12,music trapped inside. That was a great
ru44DngJYoA,5834.08,3.119,sentence. It's a long sentence. It's a
ru44DngJYoA,5835.44,4.719,great sentence. Long sentences are fine.
ru44DngJYoA,5837.199,4.401,"Uh, second question. What's the worst"
ru44DngJYoA,5840.159,3.921,"communication advice you've ever heard,"
ru44DngJYoA,5841.6,5.2,"received, or given? If you're nervous,"
ru44DngJYoA,5844.08,4.96,just look over their heads. I was
ru44DngJYoA,5846.8,3.68,literally given that advice. What What
ru44DngJYoA,5849.04,3.28,are you meant You can expand. What are
ru44DngJYoA,5850.48,3.36,"you meant to do? Well, well, again, you"
ru44DngJYoA,5852.32,3.28,want to look at people. Look at them in
ru44DngJYoA,5853.84,2.72,the eyes because the advice was look
ru44DngJYoA,5855.6,2.8,over their heads. they won't be able to
ru44DngJYoA,5856.56,3.2,tell. And this was my first piece of
ru44DngJYoA,5858.4,2.88,advice I was given when I was going on
ru44DngJYoA,5859.76,2.8,stage. And I started looking over
ru44DngJYoA,5861.28,2.48,people's heads and it just looked like I
ru44DngJYoA,5862.56,2.8,"was arrogant, right? Cuz I was like,"
ru44DngJYoA,5863.76,2.959,"""Oh, hey everyone. Good to see you."" And"
ru44DngJYoA,5865.36,3.279,I wasn't looking them in the eyes.
ru44DngJYoA,5866.719,3.681,"Terrible. And also, you get no feedback."
ru44DngJYoA,5868.639,3.201,You have no energetic exchange. You
ru44DngJYoA,5870.4,3.68,"don't have a clue. Yeah. Well, the worst"
ru44DngJYoA,5871.84,3.92,thing is it's that and then you look
ru44DngJYoA,5874.08,2.8,"like an arrogant person. Arrogant. Yeah,"
ru44DngJYoA,5875.76,3.04,that's interesting. I never thought
ru44DngJYoA,5876.88,4.64,"about that. All right. Uh, question"
ru44DngJYoA,5878.8,4.48,number three on that point. Why does our
ru44DngJYoA,5881.52,4.24,body and our hands shake when we're
ru44DngJYoA,5883.28,3.839,nervous? is the excess adrenaline and
ru44DngJYoA,5885.76,4.8,you have the remedy to that in this
ru44DngJYoA,5887.119,7.6,episode already. Star jumps.
ru44DngJYoA,5890.56,6.32,"I love it. Uh, question number four."
ru44DngJYoA,5894.719,4.801,What's something that you used to
ru44DngJYoA,5896.88,5.759,believe was true about communication but
ru44DngJYoA,5899.52,6.119,not anymore? That I was stuck with the
ru44DngJYoA,5902.639,5.52,sound of my voice. It's just a series of
ru44DngJYoA,5905.639,4.08,"behaviors. If you change the behaviors,"
ru44DngJYoA,5908.159,5.04,you change the sound.
ru44DngJYoA,5909.719,5.721,"Example, when I told my dad I wanted to"
ru44DngJYoA,5913.199,3.761,"leave accounting to become a magician, I"
ru44DngJYoA,5915.44,2.799,"remember what he said. He said, ""What in"
ru44DngJYoA,5916.96,3.759,the hell you want to be to Harry
ru44DngJYoA,5918.239,4.0,"Potter?"" Literally, what he said to me,"
ru44DngJYoA,5920.719,2.881,"""I just changed the way I moved my"
ru44DngJYoA,5922.239,2.801,mouth. I just changed a series of
ru44DngJYoA,5923.6,3.76,behaviors. I changed the sound I was
ru44DngJYoA,5925.04,6.52,"able to create. It's just behaviors."""
ru44DngJYoA,5927.36,4.2,Walk me through that conversation.
ru44DngJYoA,5932.159,5.361,Yeah. So my my mom and dad are refugees
ru44DngJYoA,5934.08,5.36,from Vietnam and they're they cling to
ru44DngJYoA,5937.52,3.52,safety and security because of fear and
ru44DngJYoA,5939.44,3.12,they've known fear all of their lives.
ru44DngJYoA,5941.04,3.44,So I remember coming home saying to mom
ru44DngJYoA,5942.56,4.8,"and dad, I said, ""Mom, dad, I I really"
ru44DngJYoA,5944.48,4.32,"want to quit university."" And obviously"
ru44DngJYoA,5947.36,3.12,they wanted me to fulfill the Asian
ru44DngJYoA,5948.8,3.919,"prophecy, obviously. Same with your"
ru44DngJYoA,5950.48,3.44,"parents, I'm sure. I had this really"
ru44DngJYoA,5952.719,4.081,heart-to-he heart conversation with them
ru44DngJYoA,5953.92,6.48,"where I said, ""Mom, dad, you why did you"
ru44DngJYoA,5956.8,4.72,"escape the war? Why?"" And they said, ""We"
ru44DngJYoA,5960.4,2.0,escaped because we want to find a better
ru44DngJYoA,5961.52,2.719,"home for you."" I'm like, ""Yeah, yeah,"
ru44DngJYoA,5962.4,3.2,but why why was Vietnam at the time not
ru44DngJYoA,5964.239,3.0,a good home? Why is Australia a better
ru44DngJYoA,5965.6,3.92,"home?"" And they said,"
ru44DngJYoA,5967.239,5.0,"""Freedom."" And I said, ""Oh, great. So,"
ru44DngJYoA,5969.52,5.28,so you you made the made the decision to
ru44DngJYoA,5972.239,4.321,to flee to Australia for freedom. Then
ru44DngJYoA,5974.8,4.72,do you want to force me into a career
ru44DngJYoA,5976.56,5.2,that's going to create misery for me? Is
ru44DngJYoA,5979.52,3.84,"Is that what you want?"" And I know why"
ru44DngJYoA,5981.76,3.52,"you're doing this. Because of love, Mom"
ru44DngJYoA,5983.36,4.16,"and and Dad, because you're you're"
ru44DngJYoA,5985.28,4.72,you're so afraid. But we're not in
ru44DngJYoA,5987.52,4.32,Vietnam anymore. We're in Australia and
ru44DngJYoA,5990.0,3.199,we're free. And I know that the reason
ru44DngJYoA,5991.84,3.92,you came here is to give me the freedom
ru44DngJYoA,5993.199,6.96,to do what I love. And I was able to
ru44DngJYoA,5995.76,5.84,wake them up from fear and remember the
ru44DngJYoA,6000.159,2.96,main reason why they came here in the
ru44DngJYoA,6001.6,4.079,first place because their lives were
ru44DngJYoA,6003.119,4.0,driven by fear of not enough of we're in
ru44DngJYoA,6005.679,3.52,danger. And they they still carried all
ru44DngJYoA,6007.119,4.161,of that fear. They didn't realize it.
ru44DngJYoA,6009.199,3.92,"And when I woke them up to that, it was"
ru44DngJYoA,6011.28,2.879,such a beautiful conversation because it
ru44DngJYoA,6013.119,2.641,was almost like my parents were
ru44DngJYoA,6014.159,3.681,"reminded. They're like, ""No, no, thank"
ru44DngJYoA,6015.76,3.76,you for reminding us. We've been so
ru44DngJYoA,6017.84,3.44,"driven by fear our entire lives."" Cuz I"
ru44DngJYoA,6019.52,4.0,"said to them, I did work experience at"
ru44DngJYoA,6021.28,4.32,"an accounting firm and dad, do you know"
ru44DngJYoA,6023.52,4.56,what they all do on a Friday night? They
ru44DngJYoA,6025.6,4.8,go drinking because they're drowning
ru44DngJYoA,6028.08,3.76,their sorrows in something they don't
ru44DngJYoA,6030.4,3.44,like. And I'm sure people love
ru44DngJYoA,6031.84,3.92,accounting. It's just where I do work
ru44DngJYoA,6033.84,5.359,experience. They didn't love it. They
ru44DngJYoA,6035.76,5.84,"dread it every day, right? And I said,"
ru44DngJYoA,6039.199,3.681,"""That's me. That's going to be me. That"
ru44DngJYoA,6041.6,2.96,that's the path I'm walking. So I
ru44DngJYoA,6042.88,3.359,"already know that's not the path, you"
ru44DngJYoA,6044.56,3.36,And then the most beautiful thing my dad
ru44DngJYoA,6046.239,4.241,said to me after realizing all of this
ru44DngJYoA,6047.92,5.279,"is he goes, ""You still owe me one thing"
ru44DngJYoA,6050.48,4.88,"though, boy. In this life, you have to"
ru44DngJYoA,6053.199,4.801,jump as high as you can. And as long as
ru44DngJYoA,6055.36,4.64,"I'm alive, I'll forever be your net."""
ru44DngJYoA,6058.0,4.239,Wow. And I needed that net a lot of
ru44DngJYoA,6060.0,4.719,times. Oh yeah. I tested that net many
ru44DngJYoA,6062.239,5.121,times. And and I I I share this now in a
ru44DngJYoA,6064.719,4.321,"long answer because Jay, I'm sitting"
ru44DngJYoA,6067.36,3.6,here having achieved the things I've
ru44DngJYoA,6069.04,3.52,achieved because of my mom and my dad.
ru44DngJYoA,6070.96,2.88,"without that net, without their support,"
ru44DngJYoA,6072.56,3.84,"without their love, without their"
ru44DngJYoA,6073.84,3.68,"guidance, I wouldn't be here. I wouldn't"
ru44DngJYoA,6076.4,2.56,have been able to do this. And I think
ru44DngJYoA,6077.52,2.639,this is true for those listening too.
ru44DngJYoA,6078.96,3.279,You would not be where you are if it
ru44DngJYoA,6080.159,3.841,wasn't for whether it's the families we
ru44DngJYoA,6082.239,3.92,choose or the families were born into.
ru44DngJYoA,6084.0,3.52,"Mhm. If it wasn't for them, we we would"
ru44DngJYoA,6086.159,4.0,not be who we are. We would not be where
ru44DngJYoA,6087.52,4.4,we are. They must be really proud now.
ru44DngJYoA,6090.159,4.48,Yeah. They they they still And then you
ru44DngJYoA,6091.92,5.279,quit magic. The first time my dad came
ru44DngJYoA,6094.639,5.48,"and saw me speak, at the end of it, the"
ru44DngJYoA,6097.199,6.881,"funniest thing he comes up to me, he"
ru44DngJYoA,6100.119,6.6,"goes, ""They they they pay you for this?"""
ru44DngJYoA,6104.08,4.72,And he was so mindblown because he goes
ru44DngJYoA,6106.719,3.281,cuz I wouldn't. He just he was so
ru44DngJYoA,6108.8,2.48,shocked. He couldn't believe that they
ru44DngJYoA,6110.0,2.159,he couldn't believe it was a thing. He
ru44DngJYoA,6111.28,2.8,couldn't believe that professional
ru44DngJYoA,6112.159,3.361,"speaking was a career path. So, but it's"
ru44DngJYoA,6114.08,2.8,so beautiful to see their mind open up.
ru44DngJYoA,6115.52,3.84,And and then the most beautiful thing my
ru44DngJYoA,6116.88,3.759,"dad said to me recently, this was maybe"
ru44DngJYoA,6119.36,2.799,in the last 5 years where he he came up
ru44DngJYoA,6120.639,2.921,"to me and he said, ""Thanks for not"
ru44DngJYoA,6122.159,3.841,giving up on
ru44DngJYoA,6123.56,3.72,"me."" Because because there was a lot of"
ru44DngJYoA,6126.0,2.48,conversations at the time in many
ru44DngJYoA,6127.28,2.64,different Vietnamese families where the
ru44DngJYoA,6128.48,2.32,kids would give up on their parents
ru44DngJYoA,6129.92,2.719,"where it would be like, ""You know what?"
ru44DngJYoA,6130.8,4.08,"If you're not supporting me, stuff you."
ru44DngJYoA,6132.639,4.401,"I'm out."" Whereas I I I I really didn't"
ru44DngJYoA,6134.88,4.0,give up on my parents. I I remember my
ru44DngJYoA,6137.04,3.84,first magic gig I did and I made like
ru44DngJYoA,6138.88,3.359,"1,500 bucks for performing for an hour."
ru44DngJYoA,6140.88,2.96,This was like outrageous. This is a
ru44DngJYoA,6142.239,2.641,"week's worth of work, right? And I"
ru44DngJYoA,6143.84,3.92,"bought home the cash and I was like,"
ru44DngJYoA,6144.88,4.96,"""Dad, look, I I got this in an hour."""
ru44DngJYoA,6147.76,3.52,And I celebrated that moment with him. I
ru44DngJYoA,6149.84,3.839,made him a part of that because I knew
ru44DngJYoA,6151.28,5.12,that I had to slowly show him what's
ru44DngJYoA,6153.679,4.241,"possible. I couldn't all of a sudden go,"
ru44DngJYoA,6156.4,3.36,"""Dad, refugee been through the war."" And"
ru44DngJYoA,6157.92,3.199,"immediately say, ""Magician."" To him,"
ru44DngJYoA,6159.76,3.28,"it's like, ""What the freak is that? That"
ru44DngJYoA,6161.119,3.761,"doesn't make sense."" But as I slowly"
ru44DngJYoA,6163.04,3.44,"shared my wins with him on my journey, I"
ru44DngJYoA,6164.88,3.04,was able to open my dad's mind. So my
ru44DngJYoA,6166.48,3.52,dad got to be a part of the journey with
ru44DngJYoA,6167.92,3.36,me and my mom. And when he thanked me
ru44DngJYoA,6170.0,3.44,"for that, it was one of the sweetest"
ru44DngJYoA,6171.28,4.24,moments because you could have very
ru44DngJYoA,6173.44,3.92,easily gave up on me. And now we have
ru44DngJYoA,6175.52,3.199,this beautiful relationship and it's one
ru44DngJYoA,6177.36,2.799,of my most important relationships.
ru44DngJYoA,6178.719,2.881,"Yeah, that's beautiful, man. Thank you"
ru44DngJYoA,6180.159,3.601,for sharing that. That counts as one
ru44DngJYoA,6181.6,5.039,"word. No, no, no. I wanted I wanted to"
ru44DngJYoA,6183.76,4.16,hear it. I wanted to uh fifth and final
ru44DngJYoA,6186.639,3.04,question. We ask this to every guest
ru44DngJYoA,6187.92,3.759,who's ever been on the show. If you
ru44DngJYoA,6189.679,3.601,could create one law that everyone in
ru44DngJYoA,6191.679,4.721,"the world had to follow, what would it"
ru44DngJYoA,6193.28,5.839,be? Use your instrument to spread more
ru44DngJYoA,6196.4,5.279,"love, kindness, and compassion. Vin"
ru44DngJYoA,6199.119,4.161,"Jiang, thank you so much. Uh, such an"
ru44DngJYoA,6201.679,3.681,honor having you here. I hope we get to
ru44DngJYoA,6203.28,3.52,"do this many, many more times together."
ru44DngJYoA,6205.36,2.48,"Thank you, Jay. Uh, if all of you are"
ru44DngJYoA,6206.8,3.359,"listening and watching, if you don't"
ru44DngJYoA,6207.84,3.839,"already, follow Vin on social media. We"
ru44DngJYoA,6210.159,3.441,will put all the links in the comments.
ru44DngJYoA,6211.679,4.721,"Go and follow him across Tik Tok,"
ru44DngJYoA,6213.6,4.72,"Instagram, all platforms. Uh, I really"
ru44DngJYoA,6216.4,4.319,hope that this episode makes you a
ru44DngJYoA,6218.32,5.2,"better communicator to your partner,"
ru44DngJYoA,6220.719,4.48,"your parents, in your profession, in all"
